Index Type	Index Volume	Index Page	Entry Order	Subject	Type	Detail	Detail Prefix Added	Citation Order	Citation Law Type	Citation Year	Citation Session	Citation Session Type	Citation Volume	Citation Page	Citation Page Range	Citation Chapter	Citation Bill Type	Citation Bill Number
Va. Acts Index	1912-1959	4	23	ACKNOWLEDGMENTS	Citation	Validating certificates heretofore taken by justices of the peace, mayors, police or civil or police justices	f	1	Va. Acts	1936				466		277		
Va. Acts Index	1912-1959	4	24	ACKNOWLEDGMENTS	Citation	Validating certificates prior to Feb. 19 and Jan. 1, 1952, amending §§ 55-131, 55-134	f	1	Va. Acts	1952				356		244		
Va. Acts Index	1912-1959	4	25	ACTIONS AND SUITS	Citation	Actions against cities and towns for injury to person or property, voiding contrary charter provisions as to time, amending § 8-653	f	1	Va. Acts	1954				522		427		
Va. Acts Index	1912-1959	4	26	ACTIONS AND SUITS	Citation	Actions against general and special partners and unincorporated companies, service of process	f	1	Va. Acts	1916				766		449		
Va. Acts Index	1912-1959	4	27	ACTIONS AND SUITS	Citation	Actions and suits in name of Commonwealth, Governor to institute and prosecute	f	1	Va. Acts	1922				647		385		
Va. Acts Index	1912-1959	5	1	ACTIONS AND SUITS	Citation	Actions by and against married women for personal injury, payment of costs, amending § 55-36	f	1	Va. Acts	1950				460		281		
Va. Acts Index	1912-1959	5	2	ACTIONS AND SUITS	Citation	Actions, costs and damages on part of nonresident plaintiffs, security	f	1	Va. Acts	1938				182		113		
Va. Acts Index	1912-1959	5	3	ACTIONS AND SUITS	Citation	Actions for injuries, how and when brought, how damages awarded	f	1	Va. Acts	1920				26		25		
Va. Acts Index	1912-1959	5	4	ACTIONS AND SUITS	Citation	Actions for injuries to person or property not lost by death, adding § 8-628.1	f	1	Va. Acts	1950				948		481		
Va. Acts Index	1912-1959	5	5	ACTIONS AND SUITS	Citation	Actions for injuries, when not to determine, abatement	f	1	Va. Acts	1920				27		26		
Va. Acts Index	1912-1959	5	6	ACTIONS AND SUITS	Citation	Actions for personal injuries, survival of against deceased tort feasor	f	1	Va. Acts	1928				1141		446		
Va. Acts Index	1912-1959	5	7	ACTIONS AND SUITS	Citation	Actions for personal injuries, time within which brought, exceptions, amending § 8-628.1	f	1	Va. Acts	1952				671		378		
Va. Acts Index	1912-1959	5	8	ACTIONS AND SUITS	Citation	Actions for personal injuries to infants, trial of cases together	f	1	Va. Acts	1934				172		131		
Va. Acts Index	1912-1959	5	9	ACTIONS AND SUITS	Citation	Actions for personal injury to infants, compromise by parents, amending § 8-170	f	1	Va. Acts	1956				935		575		
Va. Acts Index	1912-1959	5	10	ACTIONS AND SUITS	Citation	Actions for recovery of debts due State, revenue, against whom instituted, amending §§ 8-759, etc.	f	1	Va. Acts	1954				641		550		
Va. Acts Index	1912-1959	5	11	ACTIONS AND SUITS	Citation	Actions for recovery of money on contracts or for damages, when notice returned	f	1	Va. Acts	1912				651		323		
Va. Acts Index	1912-1959	5	12	ACTIONS AND SUITS	Citation	Actions for recovery of money on contracts or for damages, when notice returned	f	1	Va. Acts	1916				760		443		
Va. Acts Index	1912-1959	5	13	ACTIONS AND SUITS	Citation	Actions of account, against whom maintained	f	1	Va. Acts	1920				28		29		
Va. Acts Index	1912-1959	5	14	ACTIONS AND SUITS	Citation	Actions of assumpit on contracts for payment of money, affidavits	f	1	Va. Acts	1916				116		73		
Va. Acts Index	1912-1959	5	15	ACTIONS AND SUITS	Citation	Actions on contracts, abolishing as to payment of taxes on notes and promising to pay money, repealing §§ 8-353.1, 8-509.1	f	1	Va. Acts	1958				283		234		
Va. Acts Index	1912-1959	5	16	ACTIONS AND SUITS	Citation	Actions on contracts in courts of record when plaintiff is due less than twenty dollars, amending § 8-511.1	f	1	Va. Acts	1952				359		248		
Va. Acts Index	1912-1959	5	17	ACTIONS AND SUITS	Citation	Actions on contracts made by several parties, accounting in equity, adding § 8-514.1	f	1	Va. Acts	1956				163		160		
Va. Acts Index	1912-1959	5	18	ACTIONS AND SUITS	Citation	Actions on contracts, when payment or setoff allowed, amending § 8-240	f	1	Va. Acts	1954				643		553		
Va. Acts Index	1912-1959	5	19	ACTIONS AND SUITS	Citation	Actions to recover money, damages or penalty, one action, affidavit	f	1	Va. Acts	1914				28		18		
Va. Acts Index	1912-1959	5	20	ACTIONS AND SUITS	Citation	Boundary lines to real estate as to one or more coterminous owners	f	1	Va. Acts	1912				133		74		
Va. Acts Index	1912-1959	5	21	ACTIONS AND SUITS	Citation	Compromise of claims for damages for personal injury to infants or insane	f	1	Va. Acts	1942				623		388		
Va. Acts Index	1912-1959	5	22	ACTIONS AND SUITS	Citation	Continuation of proceedings when any party is serving in armed forces	f	1	Va. Acts	1918				564		376		
Va. Acts Index	1912-1959	5	23	ACTIONS AND SUITS	Citation	Dismissal if at rules for more than 3 years, notation	f	1	Va. Acts	1934				38		41		
Va. Acts Index	1912-1959	5	24	ACTIONS AND SUITS	Citation	Elimination of useless technicalities	f	1	Va. Acts	1914				641		331		
Va. Acts Index	1912-1959	5	25	ACTIONS AND SUITS	Citation	Felony trials, time affected by separate trials, amending § 19-165	f	1	Va. Acts	1950				621		346		
Va. Acts Index	1912-1959	5	26	ACTIONS AND SUITS	Citation	Joinders, effect as to insurance parties	f	1	Va. Acts	1948				775		394		
Va. Acts Index	1912-1959	5	27	ACTIONS AND SUITS	Citation	Life insurance policies, effect of suicide or death by execution	f	1	Va. Acts	1916				158		99		
Va. Acts Index	1912-1959	5	28	ACTIONS AND SUITS	Citation	Life insurance policies, effect of suicide or death by execution	f	1	Va. Acts	1918				539		361		
Va. Acts Index	1912-1959	5	29	ACTIONS AND SUITS	Citation	Limitation of personal actions	f	1	Va. Acts	1912				38		19		
Va. Acts Index	1912-1959	5	30	ACTIONS AND SUITS	Citation	Nonsuits, when suffered, no new proceedings	f	1	Va. Acts	1932				24		30		
Va. Acts Index	1912-1959	5	31	ACTIONS AND SUITS	Citation	Notice and motion in lieu of actions	f	1	Va. Acts	1928				531		121		
Va. Acts Index	1912-1959	5	32	ACTIONS AND SUITS	Citation	Notice and motion, service of process	f	1	Va. Acts	1948				735		374		
Va. Acts Index	1912-1959	5	33	ACTIONS AND SUITS	Citation	Plaintiff furnishing name and address of defendant	f	1	Va. Acts	1948				307		137		
Va. Acts Index	1912-1959	5	34	ACTIONS AND SUITS	Citation	Process to commence, when deemed to have begun	f	1	Va. Acts	1948				774		393		
Va. Acts Index	1912-1959	6	1	ACTIONS AND SUITS	Citation	Suits for recovery of goods, property, etc. sent by mail, prohibiting under certain circumstances	f	1	Va. Acts	1952				626		326		
Va. Acts Index	1912-1959	6	2	ACTIONS AND SUITS	Citation	Suits in equity, when suit heard as to part of defendants, repealing § 8-128	f	1	Va. Acts	1954				639		544		
Va. Acts Index	1912-1959	6	3	ACTIONS AND SUITS	Citation	Suits or proceedings for damages based on torts against political subdivisions, venue, adding § 8-757.1	f	1	Va. Acts	1958				663		520		
Va. Acts Index	1912-1959	6	4	ACTIONS AND SUITS	Citation	Suits, when brought on bond of personal representative	f	1	Va. Acts	1920				26		24		
Va. Acts Index	1912-1959	6	5	ACTIONS AND SUITS	Citation	Torts, remedy by motion	f	1	Va. Acts	1912				15		11		
Va. Acts Index	1912-1959	6	6	ACTIONS AND SUITS	Citation	Torts, remedy by motion, repealing 1912 Act	f	1	Va. Acts	1914				203		123		
Va. Acts Index	1912-1959	6	7	ACTIONS AND SUITS	Citation	Venue, broadening	f	1	Va. Acts	1926				999		579		
Va. Acts Index	1912-1959	6	8	ACTS OF ASSEMBLY	Citation	Constitutionality of acts requiring payment of certain appropriations, mandamus proceedings by Attorney General	f	1	Va. Acts	1944				425		289		
Va. Acts Index	1912-1959	6	9	ACTS OF ASSEMBLY	Citation	Contents to include names of counties, magisterial districts and cities, with population	f	1	Va. Acts	1932				4		3		
Va. Acts Index	1912-1959	6	10	ACTS OF ASSEMBLY	Citation	Copy to judges of courts not of record, amending § 2-232	f	1	Va. Acts	1958				552		422		
Va. Acts Index	1912-1959	6	11	ACTS OF ASSEMBLY	Citation	Printing and distribution	f	1	Va. Acts	1936-1937	Extra			106		41		
Va. Acts Index	1912-1959	6	12	ACTS OF ASSEMBLY	Citation	Publication of all joint resolutions in, and recording in Journals acts passed but vetoed	f	1	Va. Acts	1936-1937	Extra			167			H.J.R.	3
Va. Acts Index	1912-1959	6	13	ACTS OF ASSEMBLY	Citation	Publication of all joint resolutions in, and recording in Journals acts passed but vetoed	f	1	Va. Acts	1936-1937	Extra			167			H.J.R.	
Va. Acts Index	1912-1959	6	14	ADAMS, GILES E.	Citation	Relief, erroneous tax assessment	f	1	Va. Acts	1950				1292		570		
Va. Acts Index	1912-1959	6	15	ADJUTANT GENERAL	Citation	Appointment, terms, qualification	f	1	Va. Acts	1948				48		5		
Va. Acts Index	1912-1959	6	16	ADMINISTRATIVE AGENCIES	Citation	"Administrative Agencies Act", enacting	f	1	Va. Acts	1944				201		160		
Va. Acts Index	1912-1959	6	17	ADMINISTRATIVE AGENCIES	Citation	"Administrative Code of Virginia", providing for publication and distribution	f	1	Va. Acts	1944				310		217		
Va. Acts Index	1912-1959	6	18	ADMINISTRATIVE AGENCIES	Citation	Agencies included	f	1	Va. Acts	1947	Extra			46		13		
Va. Acts Index	1912-1959	6	19	ADMINISTRATIVE AGENCIES	Citation	General Administrative Agencies Act, repealing former provisions as to Administrative Code and Commission, adding §§ 9-6.1 et. seq	f	1	Va. Acts	1952				1146		703		
Va. Acts Index	1912-1959	6	20	ADMINISTRATIVE AGENCIES	Citation	Notice of proposal, change or amendment of rule	f	1	Va. Acts	1946				399		234		
Va. Acts Index	1912-1959	6	21	ADOPTION	Citation	Adults, procedure, adding § 63-348.1	f	1	Va. Acts	1950				441		256		
Va. Acts Index	1912-1959	6	22	ADOPTION	Citation	Annulments, limitation of actions, amending § 63-362	f	1	Va. Acts	1952				864		549		
Va. Acts Index	1912-1959	6	23	ADOPTION	Citation	Clerk keeping separate index of cases, to whom shown, adding § 63-359.1	f	1	Va. Acts	1952				712		420		
Va. Acts Index	1912-1959	6	24	ADOPTION	Citation	Clerk's fee in proceedings, only one fee, adding § 14-124.1	f	1	Va. Acts	1956				19		10		
Va. Acts Index	1912-1959	6	25	ADOPTION	Citation	Interlocutory and final orders in proceedings	f	1	Va. Acts	1946				499		298		
Va. Acts Index	1912-1959	6	26	ADOPTION	Citation	Investigation before final order, where dispensed, adding § 63-356.2	f	1	Va. Acts	1952				729		437		
Va. Acts Index	1912-1959	6	27	ADOPTION	Citation	Investigations by local superintendent or other agent, reports to Commissioner, amending §§ 63-349, 63-354	f	1	Va. Acts	1956				187		187		
Va. Acts Index	1912-1959	6	28	ADOPTION	Citation	Minor children by adult persons, petition to court, etc.	f	1	Va. Acts	1920				514		343		
Va. Acts Index	1912-1959	6	29	ADOPTION	Citation	Minor children, proceedings for adoption	f	1	Va. Acts	1940				422		265		
Va. Acts Index	1912-1959	6	30	ADOPTION	Citation	Petition, by whom filed, granting petition without consent, parent by adoption, amending §§ 63-348 etc.	f	1	Va. Acts	1956				351		300		
Va. Acts Index	1912-1959	6	31	ADOPTION	Citation	Petition, consent by Commissioner	f	1	Va. Acts	1944				216		172		
Va. Acts Index	1912-1959	7	1	ADOPTION	Citation	Petition, contents to contain circumstances by which living in home of petitioner § 63-348	f	1	Va. Acts	1952				865		550		
Va. Acts Index	1912-1959	7	2	ADOPTION	Citation	Powers and duties of court exercised by judge in vacation	f	1	Va. Acts	1946				202		144		
Va. Acts Index	1912-1959	7	3	ADOPTION	Citation	Preliminary investigations and probationary periods, reports	f	1	Va. Acts	1946				51		29		
Va. Acts Index	1912-1959	7	4	ADOPTION	Citation	Probationary period, omitting in certain cases, amending § 63-355	f	1	Va. Acts	1952				92		71		
Va. Acts Index	1912-1959	7	5	ADOPTION	Citation	Procedure as to, repealing previous provisions	f	1	Va. Acts	1942				255		205		
Va. Acts Index	1912-1959	7	6	ADOPTION	Citation	Proceedings, venue, petition, when not required, refusal, interlocutory orders, etc., amending §§ 63-348 etc	f	1	Va. Acts	1954				583		489		
Va. Acts Index	1912-1959	7	7	ADOPTION	Citation	Regulations for, under new Welfare Board	f	1	Va. Acts	1922				839		484		
Va. Acts Index	1912-1959	7	8	ADOPTION	Citation	Reporting to Bureau of Vital Statistics	f	1	Va. Acts	1936				542		337		
Va. Acts Index	1912-1959	7	9	ADOPTION	Citation	Spouse of natural parent, order of court, adding § 63-356.1	f	1	Va. Acts	1950				626		353		
Va. Acts Index	1912-1959	7	10	ADOPTION	Citation	Validating orders in cases pending under and as of effective date of 1942 Act	f	1	Va. Acts	1942	Extra			19		13		
Va. Acts Index	1912-1959	7	11	ADULTERY AND FORNICATION	Citation	Adultery or fornication with daughter or granddaughter, penalty	f	1	Va. Acts	1938				27		25		
Va. Acts Index	1912-1959	7	12	ADVERTISING	Citation	Prohibiting as to venereal diseases	f	1	Va. Acts	1918				561		373		
Va. Acts Index	1912-1959	7	13	ADVERTISING	Citation	Prohibiting certain commercial advertising on public buildings, lands and waters, public nuisance, injunctive relief	f	1	Va. Acts	1954				904		701		
Va. Acts Index	1912-1959	7	14	ADVERTISING	Citation	Untrue, deceptive and misleading, misdemeanor	f	1	Va. Acts	1916				48		42		
Va. Acts Index	1912-1959	7	15	ADVERTISING	Citation	Untrue, deceptive or misleading, misdemeanor	f	1	Va. Acts	1924				635		409		
Va. Acts Index	1912-1959	7	16	ADVERTISING	Citation	Untrue, deceptive and misleading, misdemeanor	f	1	Va. Acts	1926				597		330		
Va. Acts Index	1912-1959	7	17	ADVERTISING	Citation	Untrue, deceptive or misleading, misdemeanor	f	1	Va. Acts	1930				778		347		
Va. Acts Index	1912-1959	7	18	ADVISORY COUNCIL ON THE VIRGINIA ECONOMY	Citation	Members serving only two successive three year terms, amending § 10-127	f	1	Va. Acts	1956				705		491		
Va. Acts Index	1912-1959	7	19	AFFIDAVITS	Citation	Purchasers of fuel, provisions, administered by seller	f	1	Va. Acts	1918				266		147		
Va. Acts Index	1912-1959	7	20	AGING, COMMISSION ON	Citation	Creating in Executive Department	f	1	Va. Acts	1958				830		560		
Va. Acts Index	1912-1959	7	21	AGRICULTURAL EXPERIMENT STATION	Citation	Accepting grants from U. S. (Purnell Act)	f	1	Va. Acts	1926				317		175		
Va. Acts Index	1912-1959	7	22	AGRICULTURAL EXPERIMENT STATION	Citation	Soil surveys by, appropriation	f	1	Va. Acts	1930				774		342		
Va. Acts Index	1912-1959	7	23	AGRICULTURAL EXPERIMENT STATION	Citation	SAXE, discontinuance, sale or lease of farm by Charlotte County	f	1	Va. Acts	1912				450		182		
Va. Acts Index	1912-1959	7	24	AGRICULTURAL FAIRS OR EXHIBITS	Citation	License taxes	f	1	Va. Acts	1936				325		190		
Va. Acts Index	1912-1959	7	25	AGRICULTURE	Citation	Abattoirs, slaughter houses, etc., amending 1916 Act	f	1	Va. Acts	1918				458		279		
Va. Acts Index	1912-1959	7	26	AGRICULTURE	Citation	Abattoirs, slaughter houses, etc., sanitation provisions and licenses	f	1	Va. Acts	1916				58		50		
Va. Acts Index	1912-1959	7	27	AGRICULTURE	Citation	Agricultural Cooperative Association Act, amending to enlarge provisions	f	1	Va. Acts	1940				706		398		
Va. Acts Index	1912-1959	8	1	AGRICULTURE	Citation	Agricultural lime, registration, etc., including liming materials within provisions	f	1	Va. Acts	1940				254		160		
Va. Acts Index	1912-1959	8	2	AGRICULTURE	Citation	Agricultural products, Division of Markets to establish and promulgate regulations for inspecting provisions	f	1	Va. Acts	1930				771		341		
Va. Acts Index	1912-1959	8	3	AGRICULTURE	Citation	Agricultural products, establishment of volunteer inspection service, evidence	f	1	Va. Acts	1924				137		113		
Va. Acts Index	1912-1959	8	4	AGRICULTURE	Citation	Agricultural Research and Education Commission, creating, adding § 3-6.1	f	1	Va. Acts	1958				585		458		
Va. Acts Index	1912-1959	8	5	AGRICULTURE	Citation	Agricultural Seed Act, amending as to definitions, containers, etc.	f	1	Va. Acts	1936				715		394		
Va. Acts Index	1912-1959	8	6	AGRICULTURE	Citation	Agricultural seeds, regulating sale, repealing former act	f	1	Va. Acts	1916				851		506		
Va. Acts Index	1912-1959	8	7	AGRICULTURE	Citation	Amending 1927 reorganization Act, transferring duties to Health Dept. as to inspection and sanitation of hotels, restaurants, filling stations and tourist camps	f	1	Va. Acts	1942				625		390		
Va. Acts Index	1912-1959	8	8	AGRICULTURE	Citation	Apples and peaches, powers and duties transferred to Board, compensation of supervisors and inspectors	f	1	Va. Acts	1936				266		149		
Va. Acts Index	1912-1959	8	9	AGRICULTURE	Citation	Appropriation to Department $31,150.86 for compensating owners of hogs destroyed to prevent spread of disease	f	1	Va. Acts	1952	Extra			51		25		
Va. Acts Index	1912-1959	8	10	AGRICULTURE	Citation	Barrels for shipment of products, size, penalties	f	1	Va. Acts	1915	Extra			80		54		
Va. Acts Index	1912-1959	8	11	AGRICULTURE	Citation	Board acquiring land in Rockingham for laboratory on diseases of livestock and poultry, appropriation	f	1	Va. Acts	1940				535		331		
Va. Acts Index	1912-1959	8	12	AGRICULTURE	Citation	Board conveying certain land in Augusta County	f	1	Va. Acts	1922				80		60		
Va. Acts Index	1912-1959	8	13	AGRICULTURE	Citation	Board conveying certain property in Augusta Co. to V.P.I. for sale thereby	f	1	Va. Acts	1958				324		276		
Va. Acts Index	1912-1959	8	14	AGRICULTURE	Citation	Board conveying certain strip of land to Harrisonburg	f	1	Va. Acts	1952				1125		678		
Va. Acts Index	1912-1959	8	15	AGRICULTURE	Citation	Board conveying real estate in Augusta County to V. P. I., sale thereof	f	1	Va. Acts	1956				38		40		
Va. Acts Index	1912-1959	8	16	AGRICULTURE	Citation	Board, membership, omitting reference to political party, amending § 3-1	f	1	Va. Acts	1952				184		175		
Va. Acts Index	1912-1959	8	17	AGRICULTURE	Citation	Board, no member eligible for more than two successive terms, excepting ex officio, amending § 3-1	f	1	Va. Acts	1956				36		37		
Va. Acts Index	1912-1959	8	18	AGRICULTURE	Citation	Board, powers, amending §§ 4 & 10	f	1	Va. Acts	1912				645		318		
Va. Acts Index	1912-1959	8	19	AGRICULTURE	Citation	Butter (renovated) and oleomargarine, regulating sale and storage	f	1	Va. Acts	1916				18		18		
Va. Acts Index	1912-1959	8	20	AGRICULTURE	Citation	Cattle, sheep and hogs, state institutions to purchase only pure bred stock	f	1	Va. Acts	1920				405		290		
Va. Acts Index	1912-1959	8	21	AGRICULTURE	Citation	Cattle, testing for tuberculosis and Bang's Disease	f	1	Va. Acts	1936				68		43		
Va. Acts Index	1912-1959	8	22	AGRICULTURE	Citation	Cedar tree rust, duties of State Entomologist	f	1	Va. Acts	1936				34		19		
Va. Acts Index	1912-1959	8	23	AGRICULTURE	Citation	Cedar tree rust, duties of State Entomologist	f	1	Va. Acts	1936				35		20		
Va. Acts Index	1912-1959	8	24	AGRICULTURE	Citation	Cereal grains, adulteration for exchange or sale	f	1	Va. Acts	1938				150		86		
