Index Type	Index Volume	Index Page	Entry Order	Subject	Type	Detail	Detail Prefix Added	Citation Order	Citation Law Type	Citation Year	Citation Session	Citation Session Type	Citation Volume	Citation Page	Citation Page Range	Citation Chapter	Citation Bill Type	Citation Bill Number
Va. Acts Index	1981-1985	78	16	CONSERVATION GENERALLY	Citation	Timberlands, reforestation of; continuation. Adding §§ 10-90.20:1 through 10-90.29:1; repealing §§ 10-90.22, 10-90.23 and 10-90.26	f	1	Va. Acts	1981				436		371	H.B.	1134
Va. Acts Index	1981-1985	78	17	CONSERVATION GENERALLY	Citation	Travel Service, Virginia State; name changed to Division of Tourism. Amending §§ 2.1-81.4, 2.1-384 and 10-8.1.	f	1	Va. Acts	1983				335		289	H.B.	696
Va. Acts Index	1981-1985	78	18	CONSERVATORS OF THE PEACE	See	See: Police	f	1										
Va. Acts Index	1981-1985	78	19	CONSOLIDATION OF COUNTIES, CITIES AND TOWNS	See	See: Counties, Cities and Towns	f	1										
Va. Acts Index	1981-1985	79	1	CONSTITUTIONAL AMENDMENTS, UNITED STATES	Citation	Constitutional amendment, US; copy of HJR 44, 1952, of State ratification of XIX Amendment (Equal Suffrage) to be sent to Charles Vallender, Esquire	f	1	Va. Acts	1981				1478			S.R.	38
Va. Acts Index	1981-1985	79	2	CONSTITUTIONAL AMENDMENTS, UNITED STATES	Citation	District of Columbia; Joint Subcommittee of House and Senate Committees on Privileges and Elections to conclude study of US constitutional amendment providing statehood thereof, appropriation	f	1	Va. Acts	1984				2327			S.J.R.	34
Va. Acts Index	1981-1985	79	3	CONSTITUTIONAL AMENDMENTS, UNITED STATES	Citation	District of Columbia; Senate and House Committees on Privileges and Elections to continue study of US constitutional amendment providing statehood thereof	f	1	Va. Acts	1982				1688			S.J.R.	19
Va. Acts Index	1981-1985	79	4	CONSTITUTIONAL AMENDMENTS, VIRGINIA	Citation	Appeal, rights of; special subcommittee of House and Senate to study implementation of proposed Constitutional amendment granting certain rights of accused comparable to any right of appeal granted to State	f	1	Va. Acts	1983				1310			H.J.R.	159
Va. Acts Index	1981-1985	79	5	CONSTITUTIONAL AMENDMENTS, VIRGINIA	Citation	Constitutional amendment; collection and disposition of State revenues (first reference). Amending Section 7 of Article X.	f	1	Va. Acts	1981				1350		644	H.J.R.	223
Va. Acts Index	1981-1985	79	6	CONSTITUTIONAL AMENDMENTS, VIRGINIA	Citation	Constitutional amendment; collection and disposition of State revenues (first reference). Amending Section 7 of Article X.	f	1	Va. Acts	1981				1348		642	S.J.R.	165
Va. Acts Index	1981-1985	79	7	CONSTITUTIONAL AMENDMENTS, VIRGINIA	Citation	Constitutional amendment; introduction of legislation (first reference). Amending Section 6 of Article IV	f	1	Va. Acts	1981				1345		638	S.J.R.	5
Va. Acts Index	1981-1985	79	8	CONSTITUTIONAL AMENDMENTS, VIRGINIA	Citation	Constitutional amendment; introduction of legislation (second reference). Amending Section 6 of Article IV	f	1	Va. Acts	1982				1593		687	S.J.R.	9
Va. Acts Index	1981-1985	79	9	CONSTITUTIONAL AMENDMENTS, VIRGINIA	Citation	Constitutional amendment; introduction of legislation (submitting to qualified voters). Amending Section 6 of Article IV	f	1	Va. Acts	1982				830		504	S.B.	71
Va. Acts Index	1981-1985	79	10	CONSTITUTIONAL AMENDMENTS, VIRGINIA	Citation	Constitutional amendment; judicial power of Supreme Court (first reference). Amending Section 1 of Article VI	f	1	Va. Acts	1985				1522		620	H.J.R.	233
Va. Acts Index	1981-1985	79	11	CONSTITUTIONAL AMENDMENTS, VIRGINIA	Citation	Constitutional amendment; limitation on state expenditures (first reference). Amending Section 8 of Article X.	f	1	Va. Acts	1981				1349		643	H.J.R.	166
Va. Acts Index	1981-1985	79	12	CONSTITUTIONAL AMENDMENTS, VIRGINIA	Citation	Constitutional amendment; limitation on state expenditures (first reference). Amending Section 8 of Article X.	f	1	Va. Acts	1981				1348		641	S.J.R.	161
Va. Acts Index	1981-1985	79	13	CONSTITUTIONAL AMENDMENTS, VIRGINIA	Citation	Constitutional amendment; limitation on state expenditures (first reference). Amending Section 8 of Article X.	f	1	Va. Acts	1983				1239		623	S.J.R.	35
Va. Acts Index	1981-1985	79	14	CONSTITUTIONAL AMENDMENTS, VIRGINIA	Citation	Constitutional amendment; local government, appointment of member to fill office of elected mayor (first reference). Amending Section 6 of Article VII	f	1	Va. Acts	1983				1239		624	H.J.R.	47
Va. Acts Index	1981-1985	79	15	CONSTITUTIONAL AMENDMENTS, VIRGINIA	Citation	Constitutional amendment; local government, appointment of member to fill office of elected mayor (second reference). Amending Section 6 of Article VII	f	1	Va. Acts	1984				2072		756	H.J.R.	14
Va. Acts Index	1981-1985	79	16	CONSTITUTIONAL AMENDMENTS, VIRGINIA	Citation	Constitutional amendment; local government, appointment of member to fill office of elected mayor (submitting to qualified voters). Amending Section 6 of Article VII	f	1	Va. Acts	1984				1565		708	H.B.	120
Va. Acts Index	1981-1985	79	17	CONSTITUTIONAL AMENDMENTS, VIRGINIA	Citation	Constitutional amendment; providing for expenditures to not exceed revenue collections (first reference). Amending Section 7 of Article X.	f	1	Va. Acts	1983				1240		625	H.J.R.	82
Va. Acts Index	1981-1985	79	18	CONSTITUTIONAL AMENDMENTS, VIRGINIA	Citation	Constitutional amendment; providing for expenditures to not exceed revenue collections (second reference). Amending Section 7 of Article X.	f	1	Va. Acts	1984				2072		757	H.J.R.	21
Va. Acts Index	1981-1985	79	19	CONSTITUTIONAL AMENDMENTS, VIRGINIA	Citation	Constitutional amendment; providing for expenditures to not exceed revenue collections (second reference). Amending Section 7 of Article X.	f	1	Va. Acts	1984				2073		758	S.J.R.	11
Va. Acts Index	1981-1985	79	20	CONSTITUTIONAL AMENDMENTS, VIRGINIA	Citation	Constitutional amendment; providing for expenditures to not exceed revenue collections (submitting to qualified voters). Amending Section 7 of Article X.	f	1	Va. Acts	1984				1661		737	H.B.	184
Va. Acts Index	1981-1985	79	21	CONSTITUTIONAL AMENDMENTS, VIRGINIA	Citation	Constitutional amendment; qualifications of voters (first reference). Amending Section 1 of Article II	f	1	Va. Acts	1981				1346		639	S.J.R.	45
Va. Acts Index	1981-1985	79	22	CONSTITUTIONAL AMENDMENTS, VIRGINIA	Citation	Constitutional amendment; qualifications of voters (second reference). Amending Section 1 of Article II	f	1	Va. Acts	1982				1592		686	S.J.R.	3
Va. Acts Index	1981-1985	79	23	CONSTITUTIONAL AMENDMENTS, VIRGINIA	Citation	Constitutional amendment; qualifications of voters (submitting to qualified voters). Amending Section 1 of Article II	f	1	Va. Acts	1982				645		396	S.B.	23
Va. Acts Index	1981-1985	79	24	CONSTITUTIONAL AMENDMENTS, VIRGINIA	Citation	Constitutional amendment; term of office of Governor (first reference). Amending Section 1 of Article V.	f	1	Va. Acts	1985				1082		590	H.J.R.	196
Va. Acts Index	1981-1985	79	25	CONSTITUTIONAL AMENDMENTS, VIRGINIA	Citation	Constitutional amendment; voter registration (first reference). Amending Section 2 of Article II	f	1	Va. Acts	1981				1350		645	H.J.R.	286
Va. Acts Index	1981-1985	79	26	CONSTITUTIONAL AMENDMENTS, VIRGINIA	Citation	Constitutional amendment; voter registration (second reference). Amending Section 2 of Article II	f	1	Va. Acts	1982				1592		685	H.J.R.	58
Va. Acts Index	1981-1985	79	27	CONSTITUTIONAL AMENDMENTS, VIRGINIA	Citation	Constitutional amendment; voter registration (submitting to qualified voters). Amending Section 2 of Article II	f	1	Va. Acts	1982				274		164	H.B.	504
Va. Acts Index	1981-1985	79	28	CONSTITUTIONAL AMENDMENTS, VIRGINIA	Citation	Constitutional amendment; when appeals allowed to State (first reference). Amending Section 1 of Article VI	f	1	Va. Acts	1983				1241		626	H.J.R.	133
Va. Acts Index	1981-1985	79	29	CONSTITUTIONAL AMENDMENTS, VIRGINIA	Citation	Constitutional amendment; when appeals allowed to State (second reference). Amending Section 1 of Article VI	f	1	Va. Acts	1985				1522		621	S.J.R.	53
Va. Acts Index	1981-1985	80	1	CONSTITUTIONAL AMENDMENTS, VIRGINIA	Citation	Constitutional amendment; when appeals allowed to State (submitting to qualified voters). Amending Section 1 of Article VI	f	1	Va. Acts	1985				288		240	H.B.	1600
Va. Acts Index	1981-1985	80	2	CONSTITUTIONAL AMENDMENTS, VIRGINIA	Citation	Constitutional amendments; apportionment, county, city and town governing bodies (first reference). Amending Section 6 of Article II and Section 5 of Article VII	f	1	Va. Acts	1981				1347		640	S.J.R.	113
Va. Acts Index	1981-1985	80	3	CONSTITUTIONAL AMENDMENTS, VIRGINIA	Citation	Constitutional amendments; voter registration, officers of election (first reference). Amending Sections 4 and 8 of Article II	f	1	Va. Acts	1985				1083		591	H.J.R.	341
Va. Acts Index	1981-1985	80	4	CONSTITUTIONAL AMENDMENTS, VIRGINIA	Citation	State spending; Joint Subcommittee of House Committee on Appropriations, House and Senate Committees on Finance, and Senate Committee on Privileges and Elections, et al., to study proposed constitutional amendment to limit, appropriation	f	1	Va. Acts	1982				1597			H.J.R.	6
Va. Acts Index	1981-1985	80	5	CONSTITUTIONAL OFFICERS	See	See: Counties, Cities and Towns	f	1										
Va. Acts Index	1981-1985	80	6	CONSUMER FINANCE ACT	See	See: Banking and Finance	f	1										
Va. Acts Index	1981-1985	80	7	CONSUMER PROTECTION	Citation	Agricultural equipment; providing warranties and consumer protection for repair or replacement thereof. Adding §§ 59.1-207.7 and 59.1-207.8.	f	1	Va. Acts	1984				830		503	H.B.	134
Va. Acts Index	1981-1985	80	8	CONSUMER PROTECTION	Citation	Bond issues; form and manner of execution, excluding registers of bonds maintained by political subdivisions from provisions of Freedom of Information Act. Amending §§ 2.1-342 and 15.1-201	f	1	Va. Acts	1983				822		607	H.B.	279
Va. Acts Index	1981-1985	80	9	CONSUMER PROTECTION	Citation	Consumer finance companies; abolishes examination fee. Repealing § 6.1-299	f	1	Va. Acts	1983				625		479	H.B.	224
Va. Acts Index	1981-1985	80	10	CONSUMER PROTECTION	Citation	Consumer finance companies; license and regulatory fees. Amending §§ 6.1-259 and 6.1-267.1; adding § 6.1-299.1.	f	1	Va. Acts	1982				1028		609	S.B.	310
Va. Acts Index	1981-1985	80	11	CONSUMER PROTECTION	Citation	Consumer finance companies; regulating change of place of business. Adding § 6.1-269.1; repealing § 6.1-269	f	1	Va. Acts	1982				189		78	H.B.	85
Va. Acts Index	1981-1985	80	12	CONSUMER PROTECTION	Citation	Consumer finance companies; requirements for licensure. Adding § 6.1-256.1; repealing § 6.1-256	f	1	Va. Acts	1982				190		79	H.B.	87
Va. Acts Index	1981-1985	80	13	CONSUMER PROTECTION	Citation	Consumer Protection Act; prohibited practices and consumer transactions, defining purchase money loans, etc., on certain real estate. Amending §§ 59.1-198 and 59.1-200	f	1	Va. Acts	1981				227		205	S.B.	553
Va. Acts Index	1981-1985	80	14	CONSUMER PROTECTION	Citation	Consumer Protection Act; provisions for assurance of voluntary compliance. Amending § 59.1-202	f	1	Va. Acts	1981				598		423	S.B.	786
Va. Acts Index	1981-1985	80	15	CONSUMER PROTECTION	Citation	Consumer Protection Act; town attorneys may initiate investigative procedures. Amending §§ 59.1-201, 59.1-202, 59.1-203 and 59.1-206	f	1	Va. Acts	1982				13		13	H.B.	137
Va. Acts Index	1981-1985	80	16	CONSUMER PROTECTION	Citation	Consumer Protection Act; unlawful acts by a supplier in connection with a consumer transaction. Amending § 59.1-200	f	1	Va. Acts	1983				193		173	H.B.	182
Va. Acts Index	1981-1985	80	17	CONSUMER PROTECTION	Citation	Credit card procedures; Tayloe Murphy Institute to study	f	1	Va. Acts	1985				1687			S.R.	34
Va. Acts Index	1981-1985	80	18	CONSUMER PROTECTION	Citation	Credit cards; establishing number protection. Amending §§ 18.2-191 through 18.2-195	f	1	Va. Acts	1985				335		266	S.B.	480
Va. Acts Index	1981-1985	80	19	CONSUMER PROTECTION	Citation	Freedom of Information Act; electronic communication meetings prohibited, exception. Amending §§ 2.1-341 and 2.1-346.1; adding § 2.1-343.1.	f	1	Va. Acts	1984				461		252	H.B.	24
Va. Acts Index	1981-1985	80	20	CONSUMER PROTECTION	Citation	Freedom of Information Act; excludes certain contract cost estimates. Amending § 2.1-342	f	1	Va. Acts	1981				692		466	S.B.	814
Va. Acts Index	1981-1985	80	21	CONSUMER PROTECTION	Citation	Freedom of Information Act; excludes certain data produced or collected by faculty or staff of state institutions of higher education in conduct of scientific, technical, medical or scholarly activities. Amending § 2.1-342	f	1	Va. Acts	1982				710		452	S.B.	162
Va. Acts Index	1981-1985	80	22	CONSUMER PROTECTION	Citation	Freedom of Information Act; excludes certain records of a rape crisis center or program for battered spouses. Amending § 2.1-342	f	1	Va. Acts	1985				99		81	H.B.	1375
Va. Acts Index	1981-1985	80	23	CONSUMER PROTECTION	Citation	Freedom of Information Act; excludes certain records of Division of Tourism. Amending § 2.1-342	f	1	Va. Acts	1984				91		85	H.B.	208
Va. Acts Index	1981-1985	80	24	CONSUMER PROTECTION	Citation	Freedom of Information Act; excludes certain reports, evidence, etc., related to investigation and resolution of employment discrimination complaints made to Department of Personnel and Training. Amending § 2.1-342	f	1	Va. Acts	1985				1155		618	H.B.	1770
Va. Acts Index	1981-1985	80	25	CONSUMER PROTECTION	Citation	Freedom of Information Act; excludes certain tax records. Amending § 2.1-342	f	1	Va. Acts	1985				194		155	S.B.	608
Va. Acts Index	1981-1985	80	26	CONSUMER PROTECTION	Citation	Freedom of Information Act; excludes certain vendor proprietary information software. Amending § 2.1-342	f	1	Va. Acts	1982				705		449	S.B.	89
Va. Acts Index	1981-1985	81	1	CONSUMER PROTECTION	Citation	Freedom of Information Act; excludes certain written opinions of city and county attorneys. Amending § 2.1-342	f	1	Va. Acts	1982				1084		635	S.B.	46
Va. Acts Index	1981-1985	81	2	CONSUMER PROTECTION	Citation	Freedom of Information Act; excludes financial statements not publicly available filed with applications for industrial development financings. Amending § 2.1-342	f	1	Va. Acts	1983				600		462	H.B.	729
Va. Acts Index	1981-1985	81	3	CONSUMER PROTECTION	Citation	Freedom of Information Act; excludes information on persons who are in need of protective services. Amending §§ 2.1-342 and 63.1-55.4.	f	1	Va. Acts	1981				662		456	S.B.	650
Va. Acts Index	1981-1985	81	4	CONSUMER PROTECTION	Citation	Freedom of Information Act; excludes memoranda, working papers, and records prepared for use in active administrative investigations. Amending § 2.1-342	f	1	Va. Acts	1982				966		560	H.B.	982
Va. Acts Index	1981-1985	81	5	CONSUMER PROTECTION	Citation	Freedom of Information Act; executive or closed meetings may be held for discussion by Governor and any economic advisory board reviewing forecasts of economic activity. Amending §§ 2.1-344 and 2.1-393	f	1	Va. Acts	1984				754		473	H.B.	830
Va. Acts Index	1981-1985	81	6	CONSUMER PROTECTION	Citation	Freedom of Information Act; exempts certain records of Department of Commerce. Amending § 54-1.41	f	1	Va. Acts	1982				328		207	S.B.	315
Va. Acts Index	1981-1985	81	7	CONSUMER PROTECTION	Citation	Freedom of Information Act; includes certain records of higher educational institutions. Amending § 2.1-342	f	1	Va. Acts	1984				618		395	H.B.	808
Va. Acts Index	1981-1985	81	8	CONSUMER PROTECTION	Citation	Freedom of Information Act; includes public meetings of governing bodies or school boards. Amending § 2.1-343	f	1	Va. Acts	1982				542		333	H.B.	382
Va. Acts Index	1981-1985	81	9	CONSUMER PROTECTION	Citation	Freedom of Information Act; notice provisions not applicable to executive or closed meetings of any public body held for purpose of interviewing candidates for chief administrative officer. Amending § 2.1-344	f	1	Va. Acts	1985				350		277	S.B.	623
Va. Acts Index	1981-1985	81	10	CONSUMER PROTECTION	Citation	Freedom of Information Act; public disclosure of certain matters involving Virginia Museum of Fine Arts or Science Museum of Virginia. Amending § 2.1-344	f	1	Va. Acts	1981				45		35	H.B.	1089
Va. Acts Index	1981-1985	81	11	CONSUMER PROTECTION	Citation	Freedom of Information Act; shall not require certain persons to identify a business or industry which is interested in locating in community, exception. Amending § 2.1-344	f	1	Va. Acts	1982				852		516	H.B.	596
Va. Acts Index	1981-1985	81	12	CONSUMER PROTECTION	Citation	Freedom of Information Act; teachers or students shall be permitted to attend any executive or closed meeting concerning disciplinary matters. Amending § 2.1-344	f	1	Va. Acts	1981				703		471	H.B.	899
Va. Acts Index	1981-1985	81	13	CONSUMER PROTECTION	Citation	Freedom of Information Act and Conflict of Interests Act; financial disclosure statement of General Assembly members and other elected officials. Amending §§ 2.1-344, 2.1-347, 2.1-353.2, 2.1-354.1 and 2.1-358	f	1	Va. Acts	1982				816		497	S.B.	14
Va. Acts Index	1981-1985	81	14	CONSUMER PROTECTION	Citation	Freedom of Information Act and Privacy Protection Act; certain proprietary information concerning shipment of coal by Virginia Port Authority to remain confidential. Amending §§ 2.1-342 and 2.1-384; adding § 62.1-134.1.	f	1	Va. Acts	1981				688		464	S.B.	793
Va. Acts Index	1981-1985	81	15	CONSUMER PROTECTION	Citation	Freedom of Information Act and Privacy Protection Act; provisions include records of campus police departments of higher educational institutions. Amending §§ 2.1-342 and 2.1-384	f	1	Va. Acts	1982				358		225	H.B.	202
Va. Acts Index	1981-1985	81	16	CONSUMER PROTECTION	Citation	Freedom of Information Act and Privacy Protection Act; secrecy of personal property tax returns. Amending §§ 2.1-342, 2.1-379, 2.1-382 and 58-46	f	1	Va. Acts	1983				445		372	H.B.	734
Va. Acts Index	1981-1985	81	17	CONSUMER PROTECTION	Citation	Identification of personalty; procedure, penalty for false removal, etc. Adding § 18.2-96.1.	f	1	Va. Acts	1981				177		165	H.B.	1259
Va. Acts Index	1981-1985	81	18	CONSUMER PROTECTION	Citation	Insurance Information and Privacy Protection Act; created. Adding §§ 38.1-57.2 through 38.1-57.28; repealing § 38.1-52.14	f	1	Va. Acts	1981				495		389	S.B.	252
Va. Acts Index	1981-1985	81	19	CONSUMER PROTECTION	Citation	Item pricing; Joint Subcommittee of House and Senate Committees on General Laws and other citizen members to study removal, appropriation	f	1	Va. Acts	1981				1394			H.J.R.	301
Va. Acts Index	1981-1985	81	20	CONSUMER PROTECTION	Citation	Long-term care providers; Joint Subcommittee Monitoring Long-Term Care requested to study such facilities and maintenance of reserve funds thereby	f	1	Va. Acts	1985				1660			S.J.R.	114
Va. Acts Index	1981-1985	81	21	CONSUMER PROTECTION	Citation	Motor vehicle violations; payment of fines by credit card. Adding § 19.2-353.4.	f	1	Va. Acts	1985				240		200	H.B.	1275
Va. Acts Index	1981-1985	81	22	CONSUMER PROTECTION	Citation	Motor Vehicle Warranty Enforcement Act; created (Lemon Bill). Adding §§ 59.1-207.7 through 59.1-207.12	f	1	Va. Acts	1984				2106		773	H.B.	747
Va. Acts Index	1981-1985	81	23	CONSUMER PROTECTION	Citation	Patents and copyrights developed by state employees; ownership, policies and marketing thereof, certain computer software excluded from official inspection. Amending §§ 2.1-342 and 9-254; adding § 2.1-20.1:1.	f	1	Va. Acts	1985				811		502	H.B.	1493
Va. Acts Index	1981-1985	81	24	CONSUMER PROTECTION	Citation	Petroleum companies; prohibits producer or refiner from assessing dealer a discount fee or processing fee for privilege of honoring producer's or refiner's credit card. Amending § 59.1-21.11	f	1	Va. Acts	1982				595		350	H.B.	501
Va. Acts Index	1981-1985	81	25	CONSUMER PROTECTION	Citation	Privacy Protection Act; excludes personal information systems maintained by Department of State Police. Amending § 2.1-384	f	1	Va. Acts	1981				668		461	S.B.	682
Va. Acts Index	1981-1985	81	26	CONSUMER PROTECTION	Citation	Privacy Protection Act; inapplicable to certain information disseminated by State Travel Service. Amending § 2.1-384	f	1	Va. Acts	1981				768		504	H.B.	1628
Va. Acts Index	1981-1985	81	27	CONSUMER PROTECTION	Citation	Privacy Protection Act; provides access to specific school records by educational and occupational groups. Adding § 2.1-380.1.	f	1	Va. Acts	1981				455		377	S.B.	687
Va. Acts Index	1981-1985	82	1	CONSUMER PROTECTION	Citation	Telecommunications legislation; Subcommittee of House Committee on General Laws, et al., to study Freedom of Information Act in relation thereto, appropriation	f	1	Va. Acts	1982				1679			H.R.	11
Va. Acts Index	1981-1985	82	2	CONSUMER PROTECTION	Citation	Toxic Substances Information Act; disclosure of confidential information, biennial reports. Amending §§ 2.1-342, 32.1-239, 32.1-242, 32.1-244 and 32.1-245; adding § 32.1-244.1.	f	1	Va. Acts	1984				694		433	H.B.	524
Va. Acts Index	1981-1985	82	3	CONSUMER PROTECTION	Citation	Virginia Port Authority; selection of executive director, terms of members of Board of Commissioners, training of police force, confidentiality of certain proprietary information. Amending §§ 2.1-41.2, 2.1-342, 2.1-384, 9-109, 62.1-128 through 62.1-132, 62.1-136 and 62.1-140; adding §§ 62.1-132.1 through 62.1-132.19; repealing §§ 62.1-133, 62.1-134, 62.1-135 and 62.1-137	f	1	Va. Acts	1981				918		589	S.B.	548
Va. Acts Index	1981-1985	82	4	CONTRACTORS AND SUBCONTRACTORS	See	See: Professions and Occupations	f	1										
Va. Acts Index	1981-1985	82	5	CONTRACTS	Citation	Aging, Department for; contracts between area agencies and Campbell County. Adding § 2.1-373.01	f	1	Va. Acts	1985				137		112	H.B.	1772
Va. Acts Index	1981-1985	82	6	CONTRACTS	Citation	Automated data processing equipment; Department of Management Analysis and Systems Development to execute certain contracts and dispose of certain surplus equipment. Amending §§ 2.1-410 and 2.1-457; adding § 2.1-457.1.	f	1	Va. Acts	1981				177		167	S.B.	671
Va. Acts Index	1981-1985	82	7	CONTRACTS	Citation	Conflict of Interests Act, Comprehensive; not applicable to certain employee's interest in a contract between an educational institution and a publisher regarding textbooks. Amending §§ 2.1-605, 2.1-610 and 11-74	f	1	Va. Acts	1985				1053		565	H.B.	1140
Va. Acts Index	1981-1985	82	8	CONTRACTS	Citation	Conflict of Interests Act, Comprehensive; not applicable to certain persons employed by a governmental agency which negotiates or approves a contract. Amending § 2.1-608	f	1	Va. Acts	1984				360		196	S.B.	304
Va. Acts Index	1981-1985	82	9	CONTRACTS	Citation	Conflict of Interests Act, Comprehensive; not applicable to certain sealed bid contracts. Amending § 2.1-606	f	1	Va. Acts	1985				769		480	S.B.	498
Va. Acts Index	1981-1985	82	10	CONTRACTS	Citation	Construction contracts; authorizing State to enter into on a fixed price design-build basis or construction management basis. Adding § 11-41.2.	f	1	Va. Acts	1983				839		615	H.B.	533
Va. Acts Index	1981-1985	82	11	CONTRACTS	Citation	Contracts; competitive bidding or competitive negotiations on state-aid projects. Amending § 11-41.1.	f	1	Va. Acts	1983				551		436	S.B.	335
Va. Acts Index	1981-1985	82	12	CONTRACTS	Citation	Contracts; when power of attorney is terminated by principal's disability. Amending § 11-9.1.	f	1	Va. Acts	1984				238		101	S.B.	261
Va. Acts Index	1981-1985	82	13	CONTRACTS	Citation	Contracts or notes; when judgment shall be given in an action. Amending § 8.01-28	f	1	Va. Acts	1983				153		136	H.B.	447
Va. Acts Index	1981-1985	82	14	CONTRACTS	Citation	Contracts, public; increases amount of bid before bonds required. Amending §§ 11-18, 11-20 and 11-23	f	1	Va. Acts	1981				121		105	H.B.	787
Va. Acts Index	1981-1985	82	15	CONTRACTS	Citation	Credit cards; establishing number protection. Amending §§ 18.2-191 through 18.2-195	f	1	Va. Acts	1985				335		266	S.B.	480
Va. Acts Index	1981-1985	82	16	CONTRACTS	Citation	Freedom of Information Act; excludes certain contract cost estimates. Amending § 2.1-342	f	1	Va. Acts	1981				692		466	S.B.	814
Va. Acts Index	1981-1985	82	17	CONTRACTS	Citation	Garbage and refuse pickup and disposal service; localities may enter into contracts therefor, exceptions to ordinances requiring delivery to certain facilities. Adding §§ 15.1-28.02 and 15.1-28.03	f	1	Va. Acts	1985				1040		558	S.B.	634
Va. Acts Index	1981-1985	82	18	CONTRACTS	Citation	Health Spa Act; created. Adding §§ 59.1-285 through 59.1-301	f	1	Va. Acts	1984				1662		738	H.B.	204
Va. Acts Index	1981-1985	82	19	CONTRACTS	Citation	Health Spa Act; regulations on contracts, fees, bonds, etc. Amending §§ 59.1-296, 59.1-306 and 59.1-308; adding §§ 59.1-296.1, 59.1-296.2, 59.1-296.3 and 59.1-308.1.	f	1	Va. Acts	1985				1075		585	H.B.	1692
Va. Acts Index	1981-1985	82	20	CONTRACTS	Citation	Highway construction; regulations for claims on contracts. Amending §§ 33.1-386, 33.1-387 and 33.1-388	f	1	Va. Acts	1982				529		320	H.B.	319
Va. Acts Index	1981-1985	82	21	CONTRACTS	Citation	Home Protection Company Act; established. Amending §§ 38.1-220 and 38.1-279.31; adding §§ 38.1-931 through 38.1-948	f	1	Va. Acts	1981				812		530	H.B.	1416
Va. Acts Index	1981-1985	82	22	CONTRACTS	Citation	Liability insurance of pilots operating aircraft applying chemicals, seed or fertilizer; experience requirements in contracts. Amending § 38.1-381	f	1	Va. Acts	1981	Special			16		6	S.B.	6
Va. Acts Index	1981-1985	82	23	CONTRACTS	Citation	Localities; prompt payment of bills. Adding § 11-62.10	f	1	Va. Acts	1985				687		454	H.B.	1619
Va. Acts Index	1981-1985	82	24	CONTRACTS	Citation	Peninsula Airport Commission; quorum defined and contracts of more than $10,000 advertised publicly before being let. Amending Chapter 22, 1946 Acts	f	1	Va. Acts	1984				252		114	H.B.	85
Va. Acts Index	1981-1985	82	25	CONTRACTS	Citation	Procurement Act, Public; authorizing errors in bidding and modification of contracts. Amending §§ 11-54 and 11-55	f	1	Va. Acts	1985				363		286	S.B.	726
Va. Acts Index	1981-1985	82	26	CONTRACTS	Citation	Procurement Act, Public; bidder may inspect bid and proposal records. Amending § 11-52	f	1	Va. Acts	1984				1561		705	S.B.	340
Va. Acts Index	1981-1985	83	1	CONTRACTS	Citation	Procurement Act, Public; created, conforming changes made throughout Code. Amending §§ 2.1-442, 2.1-450, 2.1-450.1, 2.1-451, 4-7, 15.1-108, 15.1-109, 15.1-127, 15.1-605, 15.1-640, 15.1-712, 15.1-766, 24.1-113.1, 33.1-185, 33.1-190, 33.1-192.1, 53-67, 53-68 and 53-70; adding §§ 2.1-454.1, 2.1-483.1 and 11-35 through 11-80; repealing §§ 2.1-436, 2.1-437.1, 2.1-437.2, 2.1-437.3, 2.1-439, 2.1-443, 2.1-448, 2.1-449, 2.1-452, 2.1-454, 2.1-458 through 2.1-463, 2.1-548.1 through 2.1-548.5, 11-17, 11-18 through 11-23.5, 15.1-287, 22.1-141 and 33.1-186 through 33.1-189	f	1	Va. Acts	1982				1167		647	S.B.	96
Va. Acts Index	1981-1985	83	2	CONTRACTS	Citation	Procurement Act, Public; definition of potential bidder or offeror, submission of protests, purchase of certain software exempt from competition by institutions of higher education. Amending §§ 11-37, 11-41, 11-64, 11-66 and 11-70; adding § 11-41.3.	f	1	Va. Acts	1985				203		164	H.B.	1032
Va. Acts Index	1981-1985	83	3	CONTRACTS	Citation	Procurement Act, Public; exemptions for certain legislative activities. Amending § 11-40.2	f	1	Va. Acts	1985				93		74	H.B.	1147
Va. Acts Index	1981-1985	83	4	CONTRACTS	Citation	Procurement Act, Public; exemptions include certain purchase of goods and services by agencies of legislative branch. Adding § 11-40.2.	f	1	Va. Acts	1984				308		159	S.B.	235
Va. Acts Index	1981-1985	83	5	CONTRACTS	Citation	Procurement Act, Public; increases amount of bond bid thereunder. Amending §§ 11-57 and 11-58	f	1	Va. Acts	1984				309		160	S.B.	247
Va. Acts Index	1981-1985	83	6	CONTRACTS	Citation	Procurement Act, Public; procurement of professional services, application for public assistance programs or fuel assistance programs. Amending §§ 11-35, 11-37 and 11-45	f	1	Va. Acts	1984				2083		764	H.B.	169
Va. Acts Index	1981-1985	83	7	CONTRACTS	Citation	Procurement Act, Public; providing a cooperative procurement arrangement with private health or educational institutions or public agencies or institutions of other states. Amending § 11-40	f	1	Va. Acts	1984				558		330	H.B.	523
Va. Acts Index	1981-1985	83	8	CONTRACTS	Citation	Procurement Act, Public; provisions not to include certain school divisions. Amending § 11-35	f	1	Va. Acts	1983				801		593	S.B.	226
